sample_id,site_id,collection_date,year
175-230821,27,8/21/23,2023
175-230823,27,8/23/23,2023
175-230825,27,8/25/23,2023
175-230828,27,8/28/23,2023
175-230830,27,8/30/23,2023
175-230901,27,9/1/23,2023
175-230905,27,9/5/23,2023
175-230906,27,9/6/23,2023
175-230908,27,9/8/23,2023
175-230911,27,9/11/23,2023
175-230913,27,9/13/23,2023
175-230915,27,9/15/23,2023
175-230918,27,9/18/23,2023
175-230920,27,9/20/23,2023
175-230922,27,9/22/23,2023
175-230925,27,9/25/23,2023
175-230927,27,9/27/23,2023
175-230929,27,9/29/23,2023
175-231002,27,10/2/23,2023
175-231004,27,10/4/23,2023
175-231006,27,10/6/23,2023
175-231009,27,10/9/23,2023
175-231011,27,10/11/23,2023
175-231013,27,10/13/23,2023
175-231016,27,10/16/23,2023
175-231018,27,10/18/23,2023
175-231020,27,10/20/23,2023
175-231023,27,10/23/23,2023
175-231025,27,10/25/23,2023
175-231027,27,10/27/23,2023
175-231030,27,10/30/23,2023
175-231101,27,11/1/23,2023
175-231103,27,11/3/23,2023
175-231106,27,11/6/23,2023
175-231108,27,11/8/23,2023
175-231110,27,11/10/23,2023
175-231113,27,11/13/23,2023
175-231115,27,11/15/23,2023
175-231117,27,11/17/23,2023
175-231120,27,11/20/23,2023
175-231122,27,11/22/23,2023
175-231124,27,11/24/23,2023
175-231127,27,11/27/23,2023
175-231129,27,11/29/23,2023
175-231201,27,12/1/23,2023
175-231204,27,12/4/23,2023
175-231206,27,12/6/23,2023
175-231208,27,12/8/23,2023
175-231211,27,12/11/23,2023
175-231213,27,12/13/23,2023
175-231215,27,12/15/23,2023
175-231218,27,12/18/23,2023
175-231220,27,12/20/23,2023
175-231222,27,12/22/23,2023
175-231225,27,12/25/23,2023
175-231227,27,12/27/23,2023
175-231229,27,12/29/23,2023
175-240101,27,1/1/24,2024
175-240103,27,1/3/24,2024
175-240105,27,1/5/24,2024
175-240108,27,1/8/24,2024
175-240110,27,1/10/24,2024
175-240112,27,1/12/24,2024
175-240115,27,1/15/24,2024
175-240117,27,1/17/24,2024
175-240119,27,1/19/24,2024
175-240122,27,1/22/24,2024
175-240124,27,1/24/24,2024
175-240126,27,1/26/24,2024
175-240129,27,1/29/24,2024
175-240131,27,1/31/24,2024
175-240202,27,2/2/24,2024
175-240205,27,2/5/24,2024
175-240207,27,2/7/24,2024
175-240209,27,2/9/24,2024
175-240212,27,2/12/24,2024
175-240214,27,2/14/24,2024
175-240216,27,2/16/24,2024
175-240219,27,2/19/24,2024
175-240221,27,2/21/24,2024
228-230628,28,6/28/23,2023
228-230629,28,6/29/23,2023
228-230703,28,7/3/23,2023
228-230705,28,7/5/23,2023
228-230706,28,7/6/23,2023
228-230710,28,7/10/23,2023
228-230712,28,7/12/23,2023
228-230713,28,7/13/23,2023
228-230716,28,7/16/23,2023
228-230724,28,7/24/23,2023
228-230726,28,7/26/23,2023
228-230802,28,8/2/23,2023
228-230804,28,8/4/23,2023
228-230807,28,8/7/23,2023
228-230809,28,8/9/23,2023
228-230811,28,8/11/23,2023
228-230814,28,8/14/23,2023
228-230816,28,8/16/23,2023
228-230818,28,8/18/23,2023
228-230821,28,8/21/23,2023
228-230823,28,8/23/23,2023
228-230825,28,8/25/23,2023
228-230828,28,8/28/23,2023
228-230901,28,9/1/23,2023
228-230904,28,9/4/23,2023
228-230906,28,9/6/23,2023
228-230907,28,9/7/23,2023
228-230908,28,9/8/23,2023
228-230911,28,9/11/23,2023
228-230913,28,9/13/23,2023
228-230915,28,9/15/23,2023
228-230918,28,9/18/23,2023
228-230920,28,9/20/23,2023
228-230922,28,9/22/23,2023
228-230925,28,9/25/23,2023
228-230927,28,9/27/23,2023
228-230929,28,9/29/23,2023
228-231002,28,10/2/23,2023
228-231004,28,10/4/23,2023
228-231006,28,10/6/23,2023
228-231009,28,10/9/23,2023
228-231011,28,10/11/23,2023
228-231013,28,10/13/23,2023
228-231016,28,10/16/23,2023
228-231018,28,10/18/23,2023
228-231020,28,10/20/23,2023
228-231023,28,10/23/23,2023
228-231025,28,10/25/23,2023
228-231027,28,10/27/23,2023
228-231030,28,10/30/23,2023
228-231101,28,11/1/23,2023
228-231106,28,11/6/23,2023
228-231108,28,11/8/23,2023
228-231110,28,11/10/23,2023
228-231112,28,11/12/23,2023
228-231115,28,11/15/23,2023
228-231117,28,11/17/23,2023
228-231120,28,11/20/23,2023
228-231122,28,11/22/23,2023
228-231124,28,11/24/23,2023
228-231127,28,11/27/23,2023
228-231129,28,11/29/23,2023
228-231201,28,12/1/23,2023
228-231204,28,12/4/23,2023
228-231206,28,12/6/23,2023
228-231208,28,12/8/23,2023
228-231211,28,12/11/23,2023
228-231213,28,12/13/23,2023
228-231215,28,12/15/23,2023
228-231218,28,12/18/23,2023
228-231222,28,12/22/23,2023
228-231225,28,12/25/23,2023
228-231227,28,12/27/23,2023
228-231229,28,12/29/23,2023
228-240101,28,1/1/24,2024
228-240103,28,1/3/24,2024
228-240105,28,1/5/24,2024
228-240108,28,1/8/24,2024
228-240110,28,1/10/24,2024
228-240112,28,1/12/24,2024
228-240115,28,1/15/24,2024
228-240116,28,1/16/24,2024
228-240119,28,1/19/24,2024
228-240122,28,1/22/24,2024
228-240124,28,1/24/24,2024
228-240126,28,1/26/24,2024
228-240128,28,1/28/24,2024
228-240131,28,1/31/24,2024
228-240202,28,2/2/24,2024
228-240205,28,2/5/24,2024
228-240207,28,2/7/24,2024
228-240209,28,2/9/24,2024
228-240212,28,2/12/24,2024
228-240213,28,2/13/24,2024
228-240216,28,2/16/24,2024
228-240219,28,2/19/24,2024
D300023,29,11/23/20,2020
D300029,29,11/24/20,2020
D300010,29,11/25/20,2020
D300027,29,11/26/20,2020
D300015,29,11/27/20,2020
D300026,29,11/28/20,2020
D300018,29,11/29/20,2020
D300019,29,11/30/20,2020
D300007,29,12/1/20,2020
D300014,29,12/2/20,2020
D300030,29,12/3/20,2020
D300003,29,12/4/20,2020
D300013,29,12/5/20,2020
D300005,29,12/6/20,2020
D300028,29,12/7/20,2020
D300001,29,12/8/20,2020
D300001-20201209,29,12/9/20,2020
D300017,29,12/10/20,2020
D300008,29,12/11/20,2020
D300021,29,12/12/20,2020
D300020,29,12/13/20,2020
D300022,29,12/14/20,2020
D300009_rerun,29,12/15/20,2020
D300012,29,12/16/20,2020
D300002,29,12/17/20,2020
D300006,29,12/18/20,2020
D300004,29,12/19/20,2020
D300025,29,12/20/20,2020
D300011,29,12/21/20,2020
D300080,29,12/22/20,2020
D300082,29,12/23/20,2020
D300040,29,12/24/20,2020
D300089-20201225,29,12/25/20,2020
D300072,29,12/26/20,2020
D300083,29,12/27/20,2020
D300086,29,12/28/20,2020
D300085,29,12/29/20,2020
D300039,29,12/30/20,2020
D300066,29,12/31/20,2020
D300053,29,1/1/21,2021
D300035,29,1/2/21,2021
D300088,29,1/3/21,2021
D300074,29,1/4/21,2021
D300077,29,1/5/21,2021
D300050,29,1/6/21,2021
D300036,29,1/7/21,2021
D300075,29,1/8/21,2021
D300087,29,1/9/21,2021
D300049,29,1/10/21,2021
D300078,29,1/11/21,2021
D300084,29,1/12/21,2021
D300079,29,1/13/21,2021
D300037,29,1/14/21,2021
D300058,29,1/15/21,2021
D300071,29,1/16/21,2021
D300052,29,1/17/21,2021
D300048,29,1/18/21,2021
D300070,29,1/19/21,2021
D300055,29,1/20/21,2021
D300081,29,1/21/21,2021
D300038,29,1/22/21,2021
D300045,29,1/23/21,2021
D300073,29,1/24/21,2021
D300061,29,1/25/21,2021
D300051,29,1/26/21,2021
D300076,29,1/27/21,2021
D300065,29,1/28/21,2021
D300056,29,1/29/21,2021
D300068,29,1/30/21,2021
D300033,29,1/31/21,2021
D300067,29,2/1/21,2021
D300043,29,2/2/21,2021
D300034,29,2/3/21,2021
D300059,29,2/4/21,2021
D300024,29,2/5/21,2021
D300046,29,2/6/21,2021
D300063,29,2/7/21,2021
D300057,29,2/8/21,2021
D300064,29,2/9/21,2021
D300041,29,2/10/21,2021
D300054,29,2/11/21,2021
D300032,29,2/12/21,2021
D300060,29,2/13/21,2021
D210216,29,2/16/21,2021
D300217,29,2/17/21,2021
D300113,29,2/18/21,2021
D300206,29,2/19/21,2021
D300098,29,2/20/21,2021
D300225,29,2/21/21,2021
D300223,29,2/22/21,2021
D300224,29,2/23/21,2021
D300234,29,2/24/21,2021
D300243,29,2/25/21,2021
D300211,29,2/26/21,2021
D300214,29,2/27/21,2021
D300134,29,2/28/21,2021
D300230,29,3/1/21,2021
D300216,29,3/2/21,2021
D300208,29,3/3/21,2021
D300238,29,3/4/21,2021
D300204,29,3/5/21,2021
D300226,29,3/6/21,2021
D300242,29,3/7/21,2021
D300219,29,3/8/21,2021
D300235,29,3/9/21,2021
D300236,29,3/10/21,2021
D300233,29,3/11/21,2021
D300231,29,3/12/21,2021
D300241,29,3/13/21,2021
D300232,29,3/14/21,2021
D300239,29,3/15/21,2021
D300210,29,3/16/21,2021
D300222,29,3/17/21,2021
D300201,29,3/18/21,2021
D300229,29,3/19/21,2021
D300237,29,3/20/21,2021
D300203,29,3/21/21,2021
D300212,29,3/22/21,2021
D300096,29,3/23/21,2021
D300245,29,3/24/21,2021
D300221,29,3/25/21,2021
D300246,29,3/26/21,2021
D300200,29,3/27/21,2021
D300227,29,3/28/21,2021
D300105,29,3/29/21,2021
D300097,29,3/30/21,2021
D300205,29,3/31/21,2021
D300122,29,4/1/21,2021
D300092,29,4/2/21,2021
D300090,29,4/3/21,2021
D300244,29,4/4/21,2021
D300132,29,4/5/21,2021
D300089,29,4/6/21,2021
D300135,29,4/7/21,2021
D300209,29,4/8/21,2021
D300103,29,4/9/21,2021
D300220,29,4/10/21,2021
D300141,29,4/11/21,2021
D300101,29,4/12/21,2021
D300095,29,4/13/21,2021
D300115,29,4/14/21,2021
D300116,29,4/15/21,2021
D300218,29,4/16/21,2021
D300228,29,4/17/21,2021
D300094,29,4/18/21,2021
D300215,29,4/19/21,2021
D300118,29,4/20/21,2021
D300104,29,4/21/21,2021
D300207,29,4/22/21,2021
D300123,29,4/23/21,2021
D300139,29,4/24/21,2021
D300107,29,4/25/21,2021
D300129,29,4/26/21,2021
D300102,29,4/27/21,2021
D300093,29,4/28/21,2021
D300137,29,4/29/21,2021
D300131,29,4/30/21,2021
D300121,29,5/1/21,2021
D300091,29,5/2/21,2021
D300213,29,5/3/21,2021
D300117,29,5/4/21,2021
D300130,29,5/5/21,2021
D300111,29,5/6/21,2021
D300126,29,5/7/21,2021
D300124,29,5/8/21,2021
D300140,29,5/9/21,2021
D300106,29,5/10/21,2021
D300136,29,5/11/21,2021
D300120,29,5/12/21,2021
D300138,29,5/13/21,2021
D300128,29,5/14/21,2021
D300099,29,5/15/21,2021
D300127,29,5/16/21,2021
D300108,29,5/17/21,2021
D300240,29,5/18/21,2021
D300114,29,5/19/21,2021
D300133,29,5/20/21,2021
D300125,29,5/21/21,2021
D300110,29,5/22/21,2021
D300119,29,5/23/21,2021
D300369,29,5/24/21,2021
D300368,29,5/25/21,2021
D300375,29,5/26/21,2021
D300370,29,5/27/21,2021
D300359,29,5/28/21,2021
D300374,29,5/29/21,2021
D300366,29,5/30/21,2021
D300354,29,5/31/21,2021
D300367,29,6/1/21,2021
D300362,29,6/2/21,2021
D300355,29,6/3/21,2021
D300365,29,6/4/21,2021
D300383,29,6/5/21,2021
D300380,29,6/6/21,2021
D300363,29,6/7/21,2021
D300381,29,6/8/21,2021
D300373,29,6/9/21,2021
D300376,29,6/10/21,2021
D300371,29,6/11/21,2021
D300358,29,6/12/21,2021
D300382,29,6/13/21,2021
D300364,29,6/14/21,2021
D300377,29,6/16/21,2021
D300372,29,6/17/21,2021
D300379,29,6/18/21,2021
D300357,29,6/19/21,2021
D300378,29,6/20/21,2021
D300356,29,6/21/21,2021
D300271,29,6/22/21,2021
D300276,29,6/23/21,2021
D300266,29,6/24/21,2021
D300280,29,6/25/21,2021
D300279,29,6/26/21,2021
D300268,29,6/27/21,2021
D300277,29,6/28/21,2021
D300273,29,6/29/21,2021
D300284,29,6/30/21,2021
D300286,29,7/1/21,2021
D300270,29,7/2/21,2021
D300281,29,7/3/21,2021
D300272,29,7/4/21,2021
D300282,29,7/5/21,2021
D300274,29,7/6/21,2021
D300287,29,7/7/21,2021
D300278,29,7/8/21,2021
D300283,29,7/9/21,2021
D300100,29,7/10/21,2021
D300263,29,7/11/21,2021
D300267,29,7/12/21,2021
D300264,29,7/13/21,2021
D300292,29,7/14/21,2021
D300291,29,7/15/21,2021
D300285,29,7/16/21,2021
D300269,29,7/17/21,2021
D300265,29,7/18/21,2021
D300289,29,7/19/21,2021
D300275,29,7/21/21,2021
D300298,29,7/22/21,2021
D300300,29,7/23/21,2021
D300288,29,7/24/21,2021
D300290,29,7/25/21,2021
D300307,29,7/26/21,2021
D300293,29,7/27/21,2021
D300311,29,7/28/21,2021
D300296,29,7/29/21,2021
D300310,29,7/30/21,2021
D300321,29,7/31/21,2021
D300315,29,8/1/21,2021
D300295,29,8/2/21,2021
D500039,29,8/3/21,2021
D300319,29,8/4/21,2021
D300322,29,8/5/21,2021
D300301,29,8/6/21,2021
D300314,29,8/7/21,2021
D300313,29,8/8/21,2021
D300306,29,8/9/21,2021
D300318,29,8/10/21,2021
D300297,29,8/11/21,2021
D300299,29,8/12/21,2021
D300302,29,8/13/21,2021
D300257,29,8/14/21,2021
D300305,29,8/15/21,2021
D300312,29,8/16/21,2021
D300303,29,8/17/21,2021
D300304,29,8/18/21,2021
D300316,29,8/19/21,2021
D300294,29,8/20/21,2021
D300317,29,8/21/21,2021
D300262,29,8/22/21,2021
D300308,29,8/23/21,2021
D300320,29,8/24/21,2021
D300404,29,8/25/21,2021
D300407,29,8/26/21,2021
D300258,29,8/27/21,2021
D300408,29,8/28/21,2021
D300403,29,8/29/21,2021
D300409,29,8/30/21,2021
D300410,29,8/31/21,2021
D300259,29,9/1/21,2021
D300411,29,9/2/21,2021
D300412,29,9/3/21,2021
D300396,29,9/4/21,2021
D300390,29,9/5/21,2021
D100833,29,9/6/21,2021
D300394,29,9/7/21,2021
D300401,29,9/8/21,2021
D300385,29,9/9/21,2021
D300406,29,9/10/21,2021
D300400,29,9/11/21,2021
D300388,29,9/12/21,2021
D300392,29,9/13/21,2021
D300384,29,9/14/21,2021
D300391,29,9/15/21,2021
D300399,29,9/16/21,2021
D300386,29,9/17/21,2021
D300261,29,9/18/21,2021
D300405,29,9/19/21,2021
D300402,29,9/20/21,2021
D300397,29,9/21/21,2021
D300393,29,9/22/21,2021
D300395,29,9/23/21,2021
D300387,29,9/24/21,2021
D300329,29,9/25/21,2021
D300419,29,9/26/21,2021
D300324,29,9/27/21,2021
D300260,29,9/28/21,2021
D300330,29,9/29/21,2021
D300333,29,9/30/21,2021
D300327,29,10/1/21,2021
D300331,29,10/2/21,2021
D300326,29,10/3/21,2021
D300341,29,10/4/21,2021
D300332,29,10/5/21,2021
D300351,29,10/6/21,2021
D300323,29,10/7/21,2021
D300335,29,10/8/21,2021
D300349,29,10/9/21,2021
D300325,29,10/10/21,2021
D300342,29,10/11/21,2021
D300348,29,10/12/21,2021
D300343,29,10/13/21,2021
D300346,29,10/14/21,2021
D300340,29,10/15/21,2021
D300337,29,10/16/21,2021
D300353,29,10/17/21,2021
D300352,29,10/18/21,2021
D300347,29,10/19/21,2021
D300328,29,10/20/21,2021
D300451,29,10/21/21,2021
D300338,29,10/22/21,2021
D300454,29,10/23/21,2021
D300453,29,10/24/21,2021
D300449,29,10/25/21,2021
D300339,29,10/26/21,2021
D300334,29,10/27/21,2021
D300344,29,10/28/21,2021
D300443,29,10/29/21,2021
D300444-20211030,29,10/30/21,2021
D300445-20211031,29,10/31/21,2021
D300427,29,11/1/21,2021
D300420,29,11/2/21,2021
D300423,29,11/3/21,2021
D300450,29,11/4/21,2021
D300455,29,11/5/21,2021
D300448,29,11/6/21,2021
D300413,29,11/7/21,2021
D300336,29,11/8/21,2021
D300350,29,11/9/21,2021
D300437-20211110,29,11/10/21,2021
D300447,29,11/11/21,2021
D300421,29,11/12/21,2021
D300425,29,11/13/21,2021
D300452,29,11/14/21,2021
D300446,29,11/15/21,2021
D300442,29,11/16/21,2021
D300424,29,11/17/21,2021
D300440,29,11/18/21,2021
D300439,29,11/19/21,2021
D300426,29,11/20/21,2021
D300429,29,11/21/21,2021
D300441-20211122,29,11/22/21,2021
D300435,29,11/23/21,2021
D300422,29,11/24/21,2021
D300438,29,11/25/21,2021
D300436,29,11/26/21,2021
D300474,29,11/27/21,2021
D300476,29,11/28/21,2021
D300475,29,11/29/21,2021
D300481,29,11/30/21,2021
D300469,29,12/1/21,2021
D300479,29,12/2/21,2021
D300471,29,12/3/21,2021
D300470,29,12/4/21,2021
D300493,29,12/5/21,2021
D300484,29,12/6/21,2021
D300472,29,12/7/21,2021
D300487,29,12/8/21,2021
D300467,29,12/9/21,2021
D300468,29,12/10/21,2021
D300473,29,12/11/21,2021
D300488,29,12/12/21,2021
D300496,29,12/13/21,2021
D300477,29,12/14/21,2021
D300486,29,12/15/21,2021
D300494,29,12/16/21,2021
D300480,29,12/17/21,2021
D300490,29,12/18/21,2021
D300489,29,12/19/21,2021
D300482,29,12/20/21,2021
D300495,29,12/21/21,2021
D300478,29,12/22/21,2021
D300483,29,12/23/21,2021
D300491,29,12/24/21,2021
D300492,29,12/25/21,2021
D300485,29,12/26/21,2021
D300504,29,12/27/21,2021
D300511,29,12/28/21,2021
D300510,29,12/29/21,2021
D300516,29,12/30/21,2021
D300509,29,12/31/21,2021
D300508,29,1/1/22,2022
D300517,29,1/2/22,2022
D300503,29,1/3/22,2022
D300515,29,1/4/22,2022
D300506,29,1/5/22,2022
D300514,29,1/6/22,2022
D300500,29,1/7/22,2022
D300513,29,1/8/22,2022
D300501,29,1/9/22,2022
D300512,29,1/10/22,2022
D300526,29,1/11/22,2022
D300524,29,1/12/22,2022
D300498,29,1/13/22,2022
D300521,29,1/14/22,2022
D300525,29,1/15/22,2022
D300522,29,1/16/22,2022
D300523,29,1/17/22,2022
D300519,29,1/18/22,2022
D300585,29,1/19/22,2022
D300568,29,1/20/22,2022
D300566,29,1/21/22,2022
D300586,29,1/22/22,2022
D300558,29,1/23/22,2022
D300580,29,1/24/22,2022
D300505,29,1/25/22,2022
D300497,29,1/26/22,2022
D300499,29,1/27/22,2022
D300518,29,1/28/22,2022
D300520,29,1/29/22,2022
D300502,29,1/30/22,2022
D300507,29,1/31/22,2022
D300570,29,2/1/22,2022
D300579,29,2/2/22,2022
D300569,29,2/3/22,2022
D300583,29,2/4/22,2022
D300557,29,2/5/22,2022
D300565,29,2/6/22,2022
D300584,29,2/7/22,2022
D300574,29,2/8/22,2022
D300560,29,2/9/22,2022
D300458,29,2/10/22,2022
D300564,29,2/11/22,2022
D300442-2022-02-12,29,2/12/22,2022
D300567,29,2/13/22,2022
D300561,29,2/14/22,2022
D300571,29,2/15/22,2022
D300582,29,2/16/22,2022
D300573,29,2/17/22,2022
D300578,29,2/18/22,2022
D300575,29,2/19/22,2022
D300577,29,2/20/22,2022
D300572,29,2/21/22,2022
D300576,29,2/22/22,2022
D300444,29,2/23/22,2022
D300437,29,2/24/22,2022
D300456,29,2/25/22,2022
D300449-2022-02-26,29,2/26/22,2022
D300457,29,2/27/22,2022
D300454-2022-02-28,29,2/28/22,2022
D300452-2022-03-01,29,3/1/22,2022
D300440-2022-03-02,29,3/2/22,2022
D300445,29,3/3/22,2022
D300448-2022-03-04,29,3/4/22,2022
D300438-2022-03-05,29,3/5/22,2022
D300441,29,3/6/22,2022
D300439-2022-03-07,29,3/7/22,2022
D300462,29,3/8/22,2022
D030922,29,3/9/22,2022
D300455-2022-03-10,29,3/10/22,2022
D300463,29,3/11/22,2022
D300461,29,3/12/22,2022
D300453-2022-03-13,29,3/13/22,2022
D300536,29,3/14/22,2022
D300464,29,3/15/22,2022
D300443-2022-03-16,29,3/16/22,2022
D300450-2022-03-17,29,3/17/22,2022
D300447-2022-03-18,29,3/18/22,2022
D300459,29,3/19/22,2022
D300581,29,3/20/22,2022
D300446-2022-03-21,29,3/21/22,2022
D300466,29,3/22/22,2022
D300553,29,3/23/22,2022
D300550,29,3/24/22,2022
D300543,29,3/25/22,2022
D300542,29,3/26/22,2022
D300555,29,3/27/22,2022
D300534,29,3/28/22,2022
D300556,29,3/29/22,2022
D300554,29,3/30/22,2022
D300530,29,3/31/22,2022
D300541,29,4/1/22,2022
D300533,29,4/2/22,2022
D300540,29,4/3/22,2022
D300547,29,4/4/22,2022
D300538,29,4/5/22,2022
D300527,29,4/6/22,2022
D300532,29,4/7/22,2022
D300552,29,4/8/22,2022
D300537,29,4/9/22,2022
D300551,29,4/10/22,2022
D300535,29,4/11/22,2022
D300658,29,4/12/22,2022
D300549,29,4/13/22,2022
D300600,29,4/14/22,2022
D300629,29,4/15/22,2022
D300545,29,4/16/22,2022
D300548,29,4/17/22,2022
D300689,29,4/18/22,2022
D300632,29,4/19/22,2022
D300544,29,4/20/22,2022
D300546,29,4/21/22,2022
D300529,29,4/22/22,2022
D300539,29,4/23/22,2022
D300465,29,4/24/22,2022
D300528,29,4/25/22,2022
D300680,29,4/26/22,2022
D300698,29,4/27/22,2022
D300660,29,4/28/22,2022
D300659,29,4/29/22,2022
D300707,29,4/30/22,2022
D300687,29,5/1/22,2022
D300666,29,5/2/22,2022
D300682,29,5/3/22,2022
D300644,29,5/4/22,2022
D300688,29,5/5/22,2022
D300663,29,5/6/22,2022
D300704,29,5/7/22,2022
D300711,29,5/8/22,2022
D300664,29,5/9/22,2022
D300562,29,5/10/22,2022
D300460,29,5/11/22,2022
D300563,29,5/12/22,2022
D300709,29,5/13/22,2022
D300559,29,5/14/22,2022
D300670,29,5/15/22,2022
D300703,29,5/16/22,2022
D300686,29,5/17/22,2022
D300706,29,5/18/22,2022
D300710,29,5/19/22,2022
D300693,29,5/20/22,2022
D300668,29,5/21/22,2022
D300700,29,5/22/22,2022
D300662,29,5/23/22,2022
D300667,29,5/24/22,2022
D300690,29,5/25/22,2022
D300685,29,5/26/22,2022
D300692,29,5/27/22,2022
D300633,29,5/28/22,2022
D300635,29,5/29/22,2022
D300655,29,5/30/22,2022
D300625,29,5/31/22,2022
D300671,29,6/1/22,2022
D300678,29,6/2/22,2022
D300699,29,6/3/22,2022
D300661,29,6/4/22,2022
D300695,29,6/5/22,2022
D300650,29,6/6/22,2022
D300653,29,6/7/22,2022
D300691,29,6/8/22,2022
D300640,29,6/9/22,2022
D300697,29,6/10/22,2022
D300657,29,6/11/22,2022
D300679,29,6/12/22,2022
D300630,29,6/13/22,2022
D300708,29,6/14/22,2022
D300654,29,6/15/22,2022
D300681,29,6/16/22,2022
D300674,29,6/17/22,2022
D300705,29,6/18/22,2022
D300702,29,6/19/22,2022
D300631,29,6/20/22,2022
D300641,29,6/21/22,2022
D300694,29,6/22/22,2022
D300624,29,6/23/22,2022
D300684,29,6/24/22,2022
D300648,29,6/25/22,2022
D300676,29,6/26/22,2022
D300639,29,6/27/22,2022
D300701,29,6/28/22,2022
D300669,29,6/29/22,2022
D300656,29,6/30/22,2022
D300638,29,7/1/22,2022
D300673,29,7/2/22,2022
D300683,29,7/3/22,2022
D300619,29,7/4/22,2022
D300588,29,7/5/22,2022
D300646,29,7/6/22,2022
D300649,29,7/7/22,2022
D300593,29,7/8/22,2022
D300612,29,7/9/22,2022
D300602,29,7/10/22,2022
D300606,29,7/11/22,2022
D300597,29,7/12/22,2022
D300634,29,7/13/22,2022
D300622,29,7/14/22,2022
D300665,29,7/15/22,2022
D300614,29,7/16/22,2022
D300696,29,7/17/22,2022
D300645,29,7/18/22,2022
D300610,29,7/19/22,2022
D300627,29,7/20/22,2022
D300636,29,7/21/22,2022
D300587,29,7/22/22,2022
D300626,29,7/23/22,2022
D300675,29,7/24/22,2022
D300672,29,7/25/22,2022
D300615,29,7/26/22,2022
D300591,29,7/27/22,2022
D300596,29,7/28/22,2022
D300628,29,7/29/22,2022
D300621,29,7/30/22,2022
D300618,29,7/31/22,2022
D300609,29,8/1/22,2022
D300599,29,8/2/22,2022
D300594,29,8/3/22,2022
D300617,29,8/4/22,2022
D300598,29,8/5/22,2022
D300643,29,8/6/22,2022
D300601,29,8/7/22,2022
D300652,29,8/8/22,2022
D300592,29,8/9/22,2022
D300595,29,8/10/22,2022
D300623,29,8/11/22,2022
D300620,29,8/12/22,2022
D300608,29,8/13/22,2022
D300589,29,8/14/22,2022
D300604,29,8/15/22,2022
D300677,29,8/16/22,2022
D300651,29,8/17/22,2022
D300590,29,8/18/22,2022
D300605,29,8/19/22,2022
D300637,29,8/20/22,2022
D300607,29,8/21/22,2022
D300755,29,8/22/22,2022
D300730,29,8/23/22,2022
D300603,29,8/24/22,2022
D300642,29,8/25/22,2022
D300611,29,8/26/22,2022
D300726,29,8/27/22,2022
D300752,29,8/28/22,2022
D300727,29,8/29/22,2022
D300751,29,8/30/22,2022
D300728,29,8/31/22,2022
D300723,29,9/1/22,2022
D300720,29,9/2/22,2022
D300716,29,9/3/22,2022
D300729,29,9/4/22,2022
D300725,29,9/5/22,2022
D300647,29,9/6/22,2022
D300754,29,9/7/22,2022
D300745,29,9/8/22,2022
D300741,29,9/9/22,2022
D300715,29,9/10/22,2022
D300746,29,9/11/22,2022
D300748,29,9/12/22,2022
D300721,29,9/13/22,2022
D300743,29,9/14/22,2022
D300742,29,9/15/22,2022
D300744,29,9/16/22,2022
D300724,29,9/17/22,2022
D300713,29,9/18/22,2022
D300712,29,9/19/22,2022
D300719,29,9/20/22,2022
D300735,29,9/21/22,2022
D300737,29,9/22/22,2022
D300753,29,9/23/22,2022
D300734,29,9/24/22,2022
D300739,29,9/25/22,2022
D300756,29,9/26/22,2022
D300760,29,9/27/22,2022
D300747,29,9/28/22,2022
D300714,29,9/29/22,2022
D300773,29,9/30/22,2022
D300807,29,10/1/22,2022
D300749,29,10/2/22,2022
D300782,29,10/3/22,2022
D300758,29,10/4/22,2022
D120294,29,10/5/22,2022
D300777,29,10/6/22,2022
D300767,29,10/7/22,2022
D300733,29,10/8/22,2022
D300762,29,10/9/22,2022
D300750,29,10/10/22,2022
D300736,29,10/11/22,2022
D300781,29,10/12/22,2022
D300717,29,10/13/22,2022
D300763,29,10/14/22,2022
D300784,29,10/15/22,2022
D300774,29,10/16/22,2022
D300732,29,10/17/22,2022
D300740,29,10/18/22,2022
D300768,29,10/19/22,2022
D300772,29,10/20/22,2022
D300761,29,10/21/22,2022
D300731,29,10/22/22,2022
D300778,29,10/23/22,2022
D300792,29,10/24/22,2022
D300797,29,10/25/22,2022
D300802,29,10/26/22,2022
D300809,29,10/27/22,2022
D300738,29,10/28/22,2022
D300722,29,10/29/22,2022
D300785,29,10/30/22,2022
D300789,29,10/31/22,2022
D300786,29,11/1/22,2022
D300780,29,11/2/22,2022
D300779,29,11/3/22,2022
D300770,29,11/4/22,2022
D300771,29,11/5/22,2022
D300765,29,11/6/22,2022
D300775,29,11/7/22,2022
D300800,29,11/8/22,2022
D300791,29,11/9/22,2022
D300794,29,11/10/22,2022
D300788,29,11/11/22,2022
D300757,29,11/12/22,2022
D300776,29,11/13/22,2022
D300764,29,11/14/22,2022
D300799,29,11/15/22,2022
